,feature,accuracy,precision,recall
106,"['Volume', '상품수지', 'EXJPUS']",0.5789473684210527,0.45454545454545453,0.3333333333333333
107,"['Volume', '상품수지', 'EXKOUS']",0.5526315789473685,0.46153846153846156,0.8
108,"['Volume', '상품수지', 'EXCHUS']",0.5789473684210527,0.48,0.8
109,"['Volume', '상품수지', 'XTEXVA01CNM667S']",0.47368421052631576,0.4,0.6666666666666666
110,"['Volume', '상품수지', '정책금리']",0.5263157894736842,0.4444444444444444,0.8
111,"['Volume', '상품수지', '통화량']",0.5789473684210527,0.47368421052631576,0.6
112,"['Volume', '상품수지', 'GACDFSA066MSFRBPHI']",0.39473684210526316,0.36666666666666664,0.7333333333333333
113,"['Volume', '상품수지', 'XTIMVA01KRM667S']",0.47368421052631576,0.4,0.6666666666666666
114,"['Volume', '상품수지', 'KORPROINDMISMEI']",0.3684210526315789,0.36363636363636365,0.8
115,"['Volume', '상품수지', 'KORCPIALLMINMEI']",0.6052631578947368,0.5,0.26666666666666666
116,"['Volume', '상품수지', 'LRUNTTTTKRM156S']",0.6052631578947368,0.5,0.6666666666666666
117,"['Volume', '상품수지', '한국실업률']",0.5263157894736842,0.4444444444444444,0.8
118,"['Volume', '상품수지', 'IR3TCD01KRM156N']",0.5526315789473685,0.4583333333333333,0.7333333333333333
119,"['Volume', '상품수지', '환율평균']",0.5526315789473685,0.4583333333333333,0.7333333333333333
120,"['Volume', 'BAA', 'UNRATE']",0.5789473684210527,0.46153846153846156,0.4
121,"['Volume', 'BAA', 'T10Y2YM']",0.5789473684210527,0.42857142857142855,0.2
122,"['Volume', 'BAA', 'NEWORDER']",0.5,0.3888888888888889,0.4666666666666667
123,"['Volume', 'BAA', 'CSUSHPINSA']",0.42105263157894735,0.3333333333333333,0.4666666666666667
124,"['Volume', 'BAA', 'PCE']",0.3684210526315789,0.36363636363636365,0.8
125,"['Volume', 'BAA', 'LREMTTTTUSM156S_x']",0.5263157894736842,0.3333333333333333,0.2
126,"['Volume', 'BAA', 'LREMTTTTUSM156S_y']",0.5263157894736842,0.3333333333333333,0.2
127,"['Volume', 'BAA', 'DGORDER']",0.5263157894736842,0.4117647058823529,0.4666666666666667
128,"['Volume', 'BAA', 'TWEXBMTH']",0.5263157894736842,0.4117647058823529,0.4666666666666667
129,"['Volume', 'BAA', 'UNRATENSA']",0.47368421052631576,0.391304347826087,0.6
130,"['Volume', 'BAA', 'TCU']",0.47368421052631576,0.3684210526315789,0.4666666666666667
131,"['Volume', 'BAA', 'INDPRO']",0.4473684210526316,0.35,0.4666666666666667
132,"['Volume', 'BAA', 'PPIACO']",0.3684210526315789,0.2857142857142857,0.4
133,"['Volume', 'BAA', 'RMFSL']",0.34210526315789475,0.1875,0.2
134,"['Volume', 'BAA', 'CPIAUCSL']",0.39473684210526316,0.3,0.4
135,"['Volume', 'BAA', 'HOUST']",0.47368421052631576,0.2727272727272727,0.2
136,"['Volume', 'BAA', 'HSN1F']",0.4473684210526316,0.25,0.2
137,"['Volume', 'BAA', 'FEDFUNDS']",0.5789473684210527,0.46153846153846156,0.4
138,"['Volume', 'BAA', 'USSLIND']",0.5263157894736842,0.4117647058823529,0.4666666666666667
139,"['Volume', 'BAA', 'TOTALSA']",0.3684210526315789,0.30434782608695654,0.4666666666666667
140,"['Volume', 'BAA', 'UMCSENT']",0.5,0.35714285714285715,0.3333333333333333
141,"['Volume', 'BAA', '서울아파트매매가격지수']",0.3684210526315789,0.3783783783783784,0.9333333333333333
142,"['Volume', 'BAA', 'AMBNS']",0.4473684210526316,0.375,0.6
143,"['Volume', 'BAA', '수출물가지수']",0.5,0.375,0.4
144,"['Volume', 'BAA', 'EXJPUS']",0.5,0.3,0.2
145,"['Volume', 'BAA', 'EXKOUS']",0.631578947368421,0.5333333333333333,0.5333333333333333
146,"['Volume', 'BAA', 'EXCHUS']",0.6052631578947368,0.5,0.3333333333333333
147,"['Volume', 'BAA', 'XTEXVA01CNM667S']",0.5,0.3888888888888889,0.4666666666666667
148,"['Volume', 'BAA', '정책금리']",0.5,0.43333333333333335,0.8666666666666667
149,"['Volume', 'BAA', '통화량']",0.3157894736842105,0.3333333333333333,0.7333333333333333
150,"['Volume', 'BAA', 'GACDFSA066MSFRBPHI']",0.6842105263157895,0.5882352941176471,0.6666666666666666
151,"['Volume', 'BAA', 'XTIMVA01KRM667S']",0.47368421052631576,0.3684210526315789,0.4666666666666667
