feature,precision
"['UNRATE', 'NEWORDER', 'AMBNS']",0
"['UNRATE', 'NEWORDER', '자가주거비포함지수']",0
"['UNRATE', 'NEWORDER', '자가주거비']",0
"['UNRATE', 'NEWORDER', '수출물가지수']",0.277777778
"['UNRATE', 'NEWORDER', 'EXJPUS']",0.266666667
"['UNRATE', 'NEWORDER', 'EXKOUS']",0.2
"['UNRATE', 'NEWORDER', 'EXCHUS']",0
"['UNRATE', 'NEWORDER', 'XTEXVA01CNM667S']",0
"['UNRATE', 'NEWORDER', '정책금리']",0
"['UNRATE', 'NEWORDER', '통화량']",0
"['UNRATE', 'NEWORDER', 'GACDFSA066MSFRBPHI']",0.25
"['UNRATE', 'NEWORDER', 'XTIMVA01KRM667S']",0
"['UNRATE', 'NEWORDER', 'KORPROINDMISMEI']",0
"['UNRATE', 'NEWORDER', 'KORCPIALLMINMEI']",0
"['UNRATE', 'NEWORDER', 'LRUNTTTTKRM156S']",0.333333333
"['UNRATE', 'NEWORDER', '한국실업률']",0.333333333
"['UNRATE', 'NEWORDER', 'IR3TCD01KRM156N']",0
"['UNRATE', 'NEWORDER', '환율평균']",0
"['UNRATE', 'CSUSHPINSA', 'PCE']",0
"['UNRATE', 'CSUSHPINSA', 'LREMTTTTUSM156S']",0.285714286
"['UNRATE', 'CSUSHPINSA', 'DGORDER']",0.25
"['UNRATE', 'CSUSHPINSA', 'TWEXBMTH']",0.3
"['UNRATE', 'CSUSHPINSA', 'UNRATENSA']",0.230769231
"['UNRATE', 'CSUSHPINSA', 'TCU']",0.238095238
"['UNRATE', 'CSUSHPINSA', 'INDPRO']",0.25
"['UNRATE', 'CSUSHPINSA', 'PPIACO']",0
"['UNRATE', 'CSUSHPINSA', 'RMFSL']",0.25
"['UNRATE', 'CSUSHPINSA', 'CPIAUCSL']",0
"['UNRATE', 'CSUSHPINSA', 'HOUST']",0.230769231
"['UNRATE', 'CSUSHPINSA', 'HSN1F']",0.230769231
"['UNRATE', 'CSUSHPINSA', 'FEDFUNDS']",0.4
"['UNRATE', 'CSUSHPINSA', 'USSLIND']",0.24
"['UNRATE', 'CSUSHPINSA', 'TOTALSA']",0.222222222
"['UNRATE', 'CSUSHPINSA', 'UMCSENT']",0.24
"['UNRATE', 'CSUSHPINSA', '서울아파트매매가격지수']",0
"['UNRATE', 'CSUSHPINSA', 'AMBNS']",0
"['UNRATE', 'CSUSHPINSA', '자가주거비포함지수']",0
"['UNRATE', 'CSUSHPINSA', '자가주거비']",0
"['UNRATE', 'CSUSHPINSA', '수출물가지수']",0.214285714
"['UNRATE', 'CSUSHPINSA', 'EXJPUS']",0.25
"['UNRATE', 'CSUSHPINSA', 'EXKOUS']",0.25
"['UNRATE', 'CSUSHPINSA', 'EXCHUS']",0
"['UNRATE', 'CSUSHPINSA', 'XTEXVA01CNM667S']",0
"['UNRATE', 'CSUSHPINSA', '정책금리']",0
"['UNRATE', 'CSUSHPINSA', '통화량']",0
"['UNRATE', 'CSUSHPINSA', 'GACDFSA066MSFRBPHI']",0.214285714
"['UNRATE', 'CSUSHPINSA', 'XTIMVA01KRM667S']",0
"['UNRATE', 'CSUSHPINSA', 'KORPROINDMISMEI']",0
"['UNRATE', 'CSUSHPINSA', 'KORCPIALLMINMEI']",0
"['UNRATE', 'CSUSHPINSA', 'LRUNTTTTKRM156S']",0.235294118
"['UNRATE', 'CSUSHPINSA', '한국실업률']",0.307692308
"['UNRATE', 'CSUSHPINSA', 'IR3TCD01KRM156N']",0
"['UNRATE', 'CSUSHPINSA', '환율평균']",0.25
"['UNRATE', 'PCE', 'LREMTTTTUSM156S']",0
"['UNRATE', 'PCE', 'DGORDER']",0
"['UNRATE', 'PCE', 'TWEXBMTH']",0
"['UNRATE', 'PCE', 'UNRATENSA']",0
"['UNRATE', 'PCE', 'TCU']",0
"['UNRATE', 'PCE', 'INDPRO']",0
"['UNRATE', 'PCE', 'PPIACO']",0
"['UNRATE', 'PCE', 'RMFSL']",0
"['UNRATE', 'PCE', 'CPIAUCSL']",0
"['UNRATE', 'PCE', 'HOUST']",0
"['UNRATE', 'PCE', 'HSN1F']",0
"['UNRATE', 'PCE', 'FEDFUNDS']",0
"['UNRATE', 'PCE', 'USSLIND']",0
"['UNRATE', 'PCE', 'TOTALSA']",0
"['UNRATE', 'PCE', 'UMCSENT']",0
"['UNRATE', 'PCE', '서울아파트매매가격지수']",0
"['UNRATE', 'PCE', 'AMBNS']",0
"['UNRATE', 'PCE', '자가주거비포함지수']",0
"['UNRATE', 'PCE', '자가주거비']",0
"['UNRATE', 'PCE', '수출물가지수']",0.333333333
"['UNRATE', 'PCE', 'EXJPUS']",0
"['UNRATE', 'PCE', 'EXKOUS']",0
"['UNRATE', 'PCE', 'EXCHUS']",0
"['UNRATE', 'PCE', 'XTEXVA01CNM667S']",0
"['UNRATE', 'PCE', '정책금리']",0
"['UNRATE', 'PCE', '통화량']",0
"['UNRATE', 'PCE', 'GACDFSA066MSFRBPHI']",0
"['UNRATE', 'PCE', 'XTIMVA01KRM667S']",0
"['UNRATE', 'PCE', 'KORPROINDMISMEI']",0
"['UNRATE', 'PCE', 'KORCPIALLMINMEI']",0
"['UNRATE', 'PCE', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'PCE', '한국실업률']",0
"['UNRATE', 'PCE', 'IR3TCD01KRM156N']",0
"['UNRATE', 'PCE', '환율평균']",0
"['UNRATE', 'LREMTTTTUSM156S', 'DGORDER']",0
"['UNRATE', 'LREMTTTTUSM156S', 'TWEXBMTH']",0
"['UNRATE', 'LREMTTTTUSM156S', 'UNRATENSA']",0
"['UNRATE', 'LREMTTTTUSM156S', 'TCU']",0
"['UNRATE', 'LREMTTTTUSM156S', 'INDPRO']",0
"['UNRATE', 'LREMTTTTUSM156S', 'PPIACO']",0
"['UNRATE', 'LREMTTTTUSM156S', 'RMFSL']",0.333333333
"['UNRATE', 'LREMTTTTUSM156S', 'CPIAUCSL']",0
"['UNRATE', 'LREMTTTTUSM156S', 'HOUST']",0.333333333
"['UNRATE', 'LREMTTTTUSM156S', 'HSN1F']",0
"['UNRATE', 'LREMTTTTUSM156S', 'FEDFUNDS']",0
"['UNRATE', 'LREMTTTTUSM156S', 'USSLIND']",0
"['UNRATE', 'LREMTTTTUSM156S', 'TOTALSA']",0
"['UNRATE', 'LREMTTTTUSM156S', 'UMCSENT']",0
"['UNRATE', 'LREMTTTTUSM156S', '서울아파트매매가격지수']",0
"['UNRATE', 'LREMTTTTUSM156S', 'AMBNS']",0
"['UNRATE', 'LREMTTTTUSM156S', '자가주거비포함지수']",0
"['UNRATE', 'LREMTTTTUSM156S', '자가주거비']",0
"['UNRATE', 'LREMTTTTUSM156S', '수출물가지수']",1
"['UNRATE', 'LREMTTTTUSM156S', 'EXJPUS']",0
"['UNRATE', 'LREMTTTTUSM156S', 'EXKOUS']",0
"['UNRATE', 'LREMTTTTUSM156S', 'EXCHUS']",0
"['UNRATE', 'LREMTTTTUSM156S', 'XTEXVA01CNM667S']",0
"['UNRATE', 'LREMTTTTUSM156S', '정책금리']",0
"['UNRATE', 'LREMTTTTUSM156S', '통화량']",0
"['UNRATE', 'LREMTTTTUSM156S', 'GACDFSA066MSFRBPHI']",0
"['UNRATE', 'LREMTTTTUSM156S', 'XTIMVA01KRM667S']",0
"['UNRATE', 'LREMTTTTUSM156S', 'KORPROINDMISMEI']",0
"['UNRATE', 'LREMTTTTUSM156S', 'KORCPIALLMINMEI']",0
"['UNRATE', 'LREMTTTTUSM156S', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'LREMTTTTUSM156S', '한국실업률']",0
"['UNRATE', 'LREMTTTTUSM156S', 'IR3TCD01KRM156N']",0
"['UNRATE', 'LREMTTTTUSM156S', '환율평균']",0
"['UNRATE', 'DGORDER', 'TWEXBMTH']",0
"['UNRATE', 'DGORDER', 'UNRATENSA']",0.272727273
"['UNRATE', 'DGORDER', 'TCU']",0
"['UNRATE', 'DGORDER', 'INDPRO']",0.222222222
"['UNRATE', 'DGORDER', 'PPIACO']",0
"['UNRATE', 'DGORDER', 'RMFSL']",0.266666667
"['UNRATE', 'DGORDER', 'CPIAUCSL']",0
"['UNRATE', 'DGORDER', 'HOUST']",0.153846154
"['UNRATE', 'DGORDER', 'HSN1F']",0.125
"['UNRATE', 'DGORDER', 'FEDFUNDS']",0
"['UNRATE', 'DGORDER', 'USSLIND']",0.357142857
"['UNRATE', 'DGORDER', 'TOTALSA']",0.125
"['UNRATE', 'DGORDER', 'UMCSENT']",0
"['UNRATE', 'DGORDER', '서울아파트매매가격지수']",0
"['UNRATE', 'DGORDER', 'AMBNS']",0
"['UNRATE', 'DGORDER', '자가주거비포함지수']",0
"['UNRATE', 'DGORDER', '자가주거비']",0
"['UNRATE', 'DGORDER', '수출물가지수']",0.19047619
"['UNRATE', 'DGORDER', 'EXJPUS']",0.222222222
"['UNRATE', 'DGORDER', 'EXKOUS']",0
"['UNRATE', 'DGORDER', 'EXCHUS']",0
"['UNRATE', 'DGORDER', 'XTEXVA01CNM667S']",0
"['UNRATE', 'DGORDER', '정책금리']",0
"['UNRATE', 'DGORDER', '통화량']",0
"['UNRATE', 'DGORDER', 'GACDFSA066MSFRBPHI']",0.285714286
"['UNRATE', 'DGORDER', 'XTIMVA01KRM667S']",0
"['UNRATE', 'DGORDER', 'KORPROINDMISMEI']",0
"['UNRATE', 'DGORDER', 'KORCPIALLMINMEI']",0
"['UNRATE', 'DGORDER', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'DGORDER', '한국실업률']",0.428571429
"['UNRATE', 'DGORDER', 'IR3TCD01KRM156N']",0
"['UNRATE', 'DGORDER', '환율평균']",0
"['UNRATE', 'TWEXBMTH', 'UNRATENSA']",0.333333333
"['UNRATE', 'TWEXBMTH', 'TCU']",0.5
"['UNRATE', 'TWEXBMTH', 'INDPRO']",0
"['UNRATE', 'TWEXBMTH', 'PPIACO']",0
"['UNRATE', 'TWEXBMTH', 'RMFSL']",0
"['UNRATE', 'TWEXBMTH', 'CPIAUCSL']",0
"['UNRATE', 'TWEXBMTH', 'HOUST']",0
"['UNRATE', 'TWEXBMTH', 'HSN1F']",0
"['UNRATE', 'TWEXBMTH', 'FEDFUNDS']",0
"['UNRATE', 'TWEXBMTH', 'USSLIND']",0
"['UNRATE', 'TWEXBMTH', 'TOTALSA']",0
"['UNRATE', 'TWEXBMTH', 'UMCSENT']",0
"['UNRATE', 'TWEXBMTH', '서울아파트매매가격지수']",0
"['UNRATE', 'TWEXBMTH', 'AMBNS']",0
"['UNRATE', 'TWEXBMTH', '자가주거비포함지수']",0
"['UNRATE', 'TWEXBMTH', '자가주거비']",0
"['UNRATE', 'TWEXBMTH', '수출물가지수']",0.111111111
"['UNRATE', 'TWEXBMTH', 'EXJPUS']",0
"['UNRATE', 'TWEXBMTH', 'EXKOUS']",0.133333333
"['UNRATE', 'TWEXBMTH', 'EXCHUS']",0
"['UNRATE', 'TWEXBMTH', 'XTEXVA01CNM667S']",0
"['UNRATE', 'TWEXBMTH', '정책금리']",0.25
"['UNRATE', 'TWEXBMTH', '통화량']",0
"['UNRATE', 'TWEXBMTH', 'GACDFSA066MSFRBPHI']",0
"['UNRATE', 'TWEXBMTH', 'XTIMVA01KRM667S']",0
"['UNRATE', 'TWEXBMTH', 'KORPROINDMISMEI']",0
"['UNRATE', 'TWEXBMTH', 'KORCPIALLMINMEI']",0
"['UNRATE', 'TWEXBMTH', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'TWEXBMTH', '한국실업률']",0.333333333
"['UNRATE', 'TWEXBMTH', 'IR3TCD01KRM156N']",0
"['UNRATE', 'TWEXBMTH', '환율평균']",0
"['UNRATE', 'UNRATENSA', 'TCU']",0.25
"['UNRATE', 'UNRATENSA', 'INDPRO']",0.238095238
"['UNRATE', 'UNRATENSA', 'PPIACO']",0
"['UNRATE', 'UNRATENSA', 'RMFSL']",0.25
"['UNRATE', 'UNRATENSA', 'CPIAUCSL']",0
"['UNRATE', 'UNRATENSA', 'HOUST']",0.230769231
"['UNRATE', 'UNRATENSA', 'HSN1F']",0.142857143
"['UNRATE', 'UNRATENSA', 'FEDFUNDS']",0
"['UNRATE', 'UNRATENSA', 'USSLIND']",0.25
"['UNRATE', 'UNRATENSA', 'TOTALSA']",0.25
"['UNRATE', 'UNRATENSA', 'UMCSENT']",0.25
"['UNRATE', 'UNRATENSA', '서울아파트매매가격지수']",0
"['UNRATE', 'UNRATENSA', 'AMBNS']",0
"['UNRATE', 'UNRATENSA', '자가주거비포함지수']",0
"['UNRATE', 'UNRATENSA', '자가주거비']",0
"['UNRATE', 'UNRATENSA', '수출물가지수']",0.25
"['UNRATE', 'UNRATENSA', 'EXJPUS']",0.230769231
"['UNRATE', 'UNRATENSA', 'EXKOUS']",0.3125
"['UNRATE', 'UNRATENSA', 'EXCHUS']",0
"['UNRATE', 'UNRATENSA', 'XTEXVA01CNM667S']",0
"['UNRATE', 'UNRATENSA', '정책금리']",0
"['UNRATE', 'UNRATENSA', '통화량']",0
"['UNRATE', 'UNRATENSA', 'GACDFSA066MSFRBPHI']",0.25
"['UNRATE', 'UNRATENSA', 'XTIMVA01KRM667S']",0
"['UNRATE', 'UNRATENSA', 'KORPROINDMISMEI']",0
"['UNRATE', 'UNRATENSA', 'KORCPIALLMINMEI']",0
"['UNRATE', 'UNRATENSA', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'UNRATENSA', '한국실업률']",0.238095238
"['UNRATE', 'UNRATENSA', 'IR3TCD01KRM156N']",0
"['UNRATE', 'UNRATENSA', '환율평균']",0.3
"['UNRATE', 'TCU', 'INDPRO']",0
"['UNRATE', 'TCU', 'PPIACO']",0
"['UNRATE', 'TCU', 'RMFSL']",0
"['UNRATE', 'TCU', 'CPIAUCSL']",0
"['UNRATE', 'TCU', 'HOUST']",0
"['UNRATE', 'TCU', 'HSN1F']",0
"['UNRATE', 'TCU', 'FEDFUNDS']",0
"['UNRATE', 'TCU', 'USSLIND']",0.333333333
"['UNRATE', 'TCU', 'TOTALSA']",0.363636364
"['UNRATE', 'TCU', 'UMCSENT']",0
"['UNRATE', 'TCU', '서울아파트매매가격지수']",0
"['UNRATE', 'TCU', 'AMBNS']",0
"['UNRATE', 'TCU', '자가주거비포함지수']",0
"['UNRATE', 'TCU', '자가주거비']",0
"['UNRATE', 'TCU', '수출물가지수']",0.4
"['UNRATE', 'TCU', 'EXJPUS']",0
"['UNRATE', 'TCU', 'EXKOUS']",0.285714286
"['UNRATE', 'TCU', 'EXCHUS']",0
"['UNRATE', 'TCU', 'XTEXVA01CNM667S']",0
"['UNRATE', 'TCU', '정책금리']",0
"['UNRATE', 'TCU', '통화량']",0
"['UNRATE', 'TCU', 'GACDFSA066MSFRBPHI']",1
"['UNRATE', 'TCU', 'XTIMVA01KRM667S']",0
"['UNRATE', 'TCU', 'KORPROINDMISMEI']",0
"['UNRATE', 'TCU', 'KORCPIALLMINMEI']",0
"['UNRATE', 'TCU', 'LRUNTTTTKRM156S']",0.333333333
"['UNRATE', 'TCU', '한국실업률']",0
"['UNRATE', 'TCU', 'IR3TCD01KRM156N']",0
"['UNRATE', 'TCU', '환율평균']",0
"['UNRATE', 'INDPRO', 'PPIACO']",0
"['UNRATE', 'INDPRO', 'RMFSL']",0.285714286
"['UNRATE', 'INDPRO', 'CPIAUCSL']",0
"['UNRATE', 'INDPRO', 'HOUST']",0.25
"['UNRATE', 'INDPRO', 'HSN1F']",0.25
"['UNRATE', 'INDPRO', 'FEDFUNDS']",0
"['UNRATE', 'INDPRO', 'USSLIND']",0.222222222
"['UNRATE', 'INDPRO', 'TOTALSA']",0.285714286
"['UNRATE', 'INDPRO', 'UMCSENT']",0
"['UNRATE', 'INDPRO', '서울아파트매매가격지수']",0
"['UNRATE', 'INDPRO', 'AMBNS']",0
"['UNRATE', 'INDPRO', '자가주거비포함지수']",0
"['UNRATE', 'INDPRO', '자가주거비']",0
"['UNRATE', 'INDPRO', '수출물가지수']",0.272727273
"['UNRATE', 'INDPRO', 'EXJPUS']",0
"['UNRATE', 'INDPRO', 'EXKOUS']",0.333333333
"['UNRATE', 'INDPRO', 'EXCHUS']",0
"['UNRATE', 'INDPRO', 'XTEXVA01CNM667S']",0.333333333
"['UNRATE', 'INDPRO', '정책금리']",0
"['UNRATE', 'INDPRO', '통화량']",0
"['UNRATE', 'INDPRO', 'GACDFSA066MSFRBPHI']",0.285714286
"['UNRATE', 'INDPRO', 'XTIMVA01KRM667S']",0
"['UNRATE', 'INDPRO', 'KORPROINDMISMEI']",0
"['UNRATE', 'INDPRO', 'KORCPIALLMINMEI']",0
"['UNRATE', 'INDPRO', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'INDPRO', '한국실업률']",0.333333333
"['UNRATE', 'INDPRO', 'IR3TCD01KRM156N']",0
"['UNRATE', 'INDPRO', '환율평균']",0
"['UNRATE', 'PPIACO', 'RMFSL']",0
"['UNRATE', 'PPIACO', 'CPIAUCSL']",0
"['UNRATE', 'PPIACO', 'HOUST']",0
"['UNRATE', 'PPIACO', 'HSN1F']",0
"['UNRATE', 'PPIACO', 'FEDFUNDS']",0
"['UNRATE', 'PPIACO', 'USSLIND']",0
"['UNRATE', 'PPIACO', 'TOTALSA']",0
"['UNRATE', 'PPIACO', 'UMCSENT']",0
"['UNRATE', 'PPIACO', '서울아파트매매가격지수']",0
"['UNRATE', 'PPIACO', 'AMBNS']",0
"['UNRATE', 'PPIACO', '자가주거비포함지수']",0
"['UNRATE', 'PPIACO', '자가주거비']",0
"['UNRATE', 'PPIACO', '수출물가지수']",0
"['UNRATE', 'PPIACO', 'EXJPUS']",0
"['UNRATE', 'PPIACO', 'EXKOUS']",0
"['UNRATE', 'PPIACO', 'EXCHUS']",0
"['UNRATE', 'PPIACO', 'XTEXVA01CNM667S']",0
"['UNRATE', 'PPIACO', '정책금리']",0
"['UNRATE', 'PPIACO', '통화량']",0
"['UNRATE', 'PPIACO', 'GACDFSA066MSFRBPHI']",0
"['UNRATE', 'PPIACO', 'XTIMVA01KRM667S']",0
"['UNRATE', 'PPIACO', 'KORPROINDMISMEI']",0
"['UNRATE', 'PPIACO', 'KORCPIALLMINMEI']",0
"['UNRATE', 'PPIACO', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'PPIACO', '한국실업률']",0
"['UNRATE', 'PPIACO', 'IR3TCD01KRM156N']",0
"['UNRATE', 'PPIACO', '환율평균']",0
"['UNRATE', 'RMFSL', 'CPIAUCSL']",0
"['UNRATE', 'RMFSL', 'HOUST']",0.166666667
"['UNRATE', 'RMFSL', 'HSN1F']",0.142857143
"['UNRATE', 'RMFSL', 'FEDFUNDS']",0
"['UNRATE', 'RMFSL', 'USSLIND']",0.285714286
"['UNRATE', 'RMFSL', 'TOTALSA']",0.25
"['UNRATE', 'RMFSL', 'UMCSENT']",0.4
"['UNRATE', 'RMFSL', '서울아파트매매가격지수']",0
"['UNRATE', 'RMFSL', 'AMBNS']",0
"['UNRATE', 'RMFSL', '자가주거비포함지수']",0
"['UNRATE', 'RMFSL', '자가주거비']",0
"['UNRATE', 'RMFSL', '수출물가지수']",0.294117647
"['UNRATE', 'RMFSL', 'EXJPUS']",0
"['UNRATE', 'RMFSL', 'EXKOUS']",0.5
"['UNRATE', 'RMFSL', 'EXCHUS']",0
"['UNRATE', 'RMFSL', 'XTEXVA01CNM667S']",0
"['UNRATE', 'RMFSL', '정책금리']",0
"['UNRATE', 'RMFSL', '통화량']",0
"['UNRATE', 'RMFSL', 'GACDFSA066MSFRBPHI']",0.375
"['UNRATE', 'RMFSL', 'XTIMVA01KRM667S']",0
"['UNRATE', 'RMFSL', 'KORPROINDMISMEI']",0
"['UNRATE', 'RMFSL', 'KORCPIALLMINMEI']",0
"['UNRATE', 'RMFSL', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'RMFSL', '한국실업률']",0.5
"['UNRATE', 'RMFSL', 'IR3TCD01KRM156N']",0
"['UNRATE', 'RMFSL', '환율평균']",0.333333333
"['UNRATE', 'CPIAUCSL', 'HOUST']",0
"['UNRATE', 'CPIAUCSL', 'HSN1F']",0
"['UNRATE', 'CPIAUCSL', 'FEDFUNDS']",0
"['UNRATE', 'CPIAUCSL', 'USSLIND']",0
"['UNRATE', 'CPIAUCSL', 'TOTALSA']",0
"['UNRATE', 'CPIAUCSL', 'UMCSENT']",0
"['UNRATE', 'CPIAUCSL', '서울아파트매매가격지수']",0
"['UNRATE', 'CPIAUCSL', 'AMBNS']",0
"['UNRATE', 'CPIAUCSL', '자가주거비포함지수']",0
"['UNRATE', 'CPIAUCSL', '자가주거비']",0
"['UNRATE', 'CPIAUCSL', '수출물가지수']",0
"['UNRATE', 'CPIAUCSL', 'EXJPUS']",0
"['UNRATE', 'CPIAUCSL', 'EXKOUS']",0
"['UNRATE', 'CPIAUCSL', 'EXCHUS']",0
"['UNRATE', 'CPIAUCSL', 'XTEXVA01CNM667S']",0
"['UNRATE', 'CPIAUCSL', '정책금리']",0
"['UNRATE', 'CPIAUCSL', '통화량']",0
"['UNRATE', 'CPIAUCSL', 'GACDFSA066MSFRBPHI']",0
"['UNRATE', 'CPIAUCSL', 'XTIMVA01KRM667S']",0
"['UNRATE', 'CPIAUCSL', 'KORPROINDMISMEI']",0
"['UNRATE', 'CPIAUCSL', 'KORCPIALLMINMEI']",0
"['UNRATE', 'CPIAUCSL', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'CPIAUCSL', '한국실업률']",0
"['UNRATE', 'CPIAUCSL', 'IR3TCD01KRM156N']",0
"['UNRATE', 'CPIAUCSL', '환율평균']",0
"['UNRATE', 'HOUST', 'HSN1F']",0.285714286
"['UNRATE', 'HOUST', 'FEDFUNDS']",0
"['UNRATE', 'HOUST', 'USSLIND']",0.285714286
"['UNRATE', 'HOUST', 'TOTALSA']",0.166666667
"['UNRATE', 'HOUST', 'UMCSENT']",0
"['UNRATE', 'HOUST', '서울아파트매매가격지수']",0
"['UNRATE', 'HOUST', 'AMBNS']",0
"['UNRATE', 'HOUST', '자가주거비포함지수']",0
"['UNRATE', 'HOUST', '자가주거비']",0
"['UNRATE', 'HOUST', '수출물가지수']",0.25
"['UNRATE', 'HOUST', 'EXJPUS']",0.333333333
"['UNRATE', 'HOUST', 'EXKOUS']",0
"['UNRATE', 'HOUST', 'EXCHUS']",0
"['UNRATE', 'HOUST', 'XTEXVA01CNM667S']",0
"['UNRATE', 'HOUST', '정책금리']",0
"['UNRATE', 'HOUST', '통화량']",0
"['UNRATE', 'HOUST', 'GACDFSA066MSFRBPHI']",0.222222222
"['UNRATE', 'HOUST', 'XTIMVA01KRM667S']",0
"['UNRATE', 'HOUST', 'KORPROINDMISMEI']",0
"['UNRATE', 'HOUST', 'KORCPIALLMINMEI']",0
"['UNRATE', 'HOUST', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'HOUST', '한국실업률']",0.166666667
"['UNRATE', 'HOUST', 'IR3TCD01KRM156N']",0
"['UNRATE', 'HOUST', '환율평균']",0
"['UNRATE', 'HSN1F', 'FEDFUNDS']",0
"['UNRATE', 'HSN1F', 'USSLIND']",0
"['UNRATE', 'HSN1F', 'TOTALSA']",0.230769231
"['UNRATE', 'HSN1F', 'UMCSENT']",0
"['UNRATE', 'HSN1F', '서울아파트매매가격지수']",0
"['UNRATE', 'HSN1F', 'AMBNS']",0
"['UNRATE', 'HSN1F', '자가주거비포함지수']",0
"['UNRATE', 'HSN1F', '자가주거비']",0
"['UNRATE', 'HSN1F', '수출물가지수']",0.285714286
"['UNRATE', 'HSN1F', 'EXJPUS']",0.25
"['UNRATE', 'HSN1F', 'EXKOUS']",0
"['UNRATE', 'HSN1F', 'EXCHUS']",0
"['UNRATE', 'HSN1F', 'XTEXVA01CNM667S']",0
"['UNRATE', 'HSN1F', '정책금리']",0
"['UNRATE', 'HSN1F', '통화량']",0
"['UNRATE', 'HSN1F', 'GACDFSA066MSFRBPHI']",0.166666667
"['UNRATE', 'HSN1F', 'XTIMVA01KRM667S']",0
"['UNRATE', 'HSN1F', 'KORPROINDMISMEI']",0
"['UNRATE', 'HSN1F', 'KORCPIALLMINMEI']",0
"['UNRATE', 'HSN1F', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'HSN1F', '한국실업률']",0.4
"['UNRATE', 'HSN1F', 'IR3TCD01KRM156N']",0
"['UNRATE', 'HSN1F', '환율평균']",0
"['UNRATE', 'FEDFUNDS', 'USSLIND']",0
"['UNRATE', 'FEDFUNDS', 'TOTALSA']",0
"['UNRATE', 'FEDFUNDS', 'UMCSENT']",0
"['UNRATE', 'FEDFUNDS', '서울아파트매매가격지수']",0
"['UNRATE', 'FEDFUNDS', 'AMBNS']",0
"['UNRATE', 'FEDFUNDS', '자가주거비포함지수']",0
"['UNRATE', 'FEDFUNDS', '자가주거비']",0
"['UNRATE', 'FEDFUNDS', '수출물가지수']",0
"['UNRATE', 'FEDFUNDS', 'EXJPUS']",0
"['UNRATE', 'FEDFUNDS', 'EXKOUS']",0
"['UNRATE', 'FEDFUNDS', 'EXCHUS']",0
"['UNRATE', 'FEDFUNDS', 'XTEXVA01CNM667S']",0
"['UNRATE', 'FEDFUNDS', '정책금리']",0
"['UNRATE', 'FEDFUNDS', '통화량']",0
"['UNRATE', 'FEDFUNDS', 'GACDFSA066MSFRBPHI']",0
"['UNRATE', 'FEDFUNDS', 'XTIMVA01KRM667S']",0
"['UNRATE', 'FEDFUNDS', 'KORPROINDMISMEI']",0
"['UNRATE', 'FEDFUNDS', 'KORCPIALLMINMEI']",0
"['UNRATE', 'FEDFUNDS', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'FEDFUNDS', '한국실업률']",0
"['UNRATE', 'FEDFUNDS', 'IR3TCD01KRM156N']",0
"['UNRATE', 'FEDFUNDS', '환율평균']",0
"['UNRATE', 'USSLIND', 'TOTALSA']",0.166666667
"['UNRATE', 'USSLIND', 'UMCSENT']",0.333333333
"['UNRATE', 'USSLIND', '서울아파트매매가격지수']",0
"['UNRATE', 'USSLIND', 'AMBNS']",0
"['UNRATE', 'USSLIND', '자가주거비포함지수']",0
"['UNRATE', 'USSLIND', '자가주거비']",0
"['UNRATE', 'USSLIND', '수출물가지수']",0.25
"['UNRATE', 'USSLIND', 'EXJPUS']",0
"['UNRATE', 'USSLIND', 'EXKOUS']",0
"['UNRATE', 'USSLIND', 'EXCHUS']",0
"['UNRATE', 'USSLIND', 'XTEXVA01CNM667S']",0
"['UNRATE', 'USSLIND', '정책금리']",0
"['UNRATE', 'USSLIND', '통화량']",0
"['UNRATE', 'USSLIND', 'GACDFSA066MSFRBPHI']",0.277777778
"['UNRATE', 'USSLIND', 'XTIMVA01KRM667S']",0
"['UNRATE', 'USSLIND', 'KORPROINDMISMEI']",0
"['UNRATE', 'USSLIND', 'KORCPIALLMINMEI']",0
"['UNRATE', 'USSLIND', 'LRUNTTTTKRM156S']",0
"['UNRATE', 'USSLIND', '한국실업률']",0.5
"['UNRATE', 'USSLIND', 'IR3TCD01KRM156N']",0
"['UNRATE', 'USSLIND', '환율평균']",0
"['UNRATE', 'TOTALSA', 'UMCSENT']",0
"['UNRATE', 'TOTALSA', '서울아파트매매가격지수']",0
"['UNRATE', 'TOTALSA', 'AMBNS']",0
"['UNRATE', 'TOTALSA', '자가주거비포함지수']",0
"['UNRATE', 'TOTALSA', '자가주거비']",0
"['UNRATE', 'TOTALSA', '수출물가지수']",0.25
"['UNRATE', 'TOTALSA', 'EXJPUS']",0
"['UNRATE', 'TOTALSA', 'EXKOUS']",0.5
"['UNRATE', 'TOTALSA', 'EXCHUS']",0
"['UNRATE', 'TOTALSA', 'XTEXVA01CNM667S']",0
"['UNRATE', 'TOTALSA', '정책금리']",0
