,feature,accuracy,precision,recall
10401,"['CPIAUCSL', 'TOTALSA', 'AMBNS']",0.7631578947368421,0.0,0.0
10402,"['CPIAUCSL', 'TOTALSA', '수출물가지수']",0.6842105263157895,0.0,0.0
10403,"['CPIAUCSL', 'TOTALSA', 'EXJPUS']",0.7631578947368421,0.0,0.0
10404,"['CPIAUCSL', 'TOTALSA', 'EXKOUS']",0.5526315789473685,0.2777777777777778,0.5555555555555556
10405,"['CPIAUCSL', 'TOTALSA', 'EXCHUS']",0.5263157894736842,0.2,0.3333333333333333
10406,"['CPIAUCSL', 'TOTALSA', 'XTEXVA01CNM667S']",0.7105263157894737,0.25,0.1111111111111111
10407,"['CPIAUCSL', 'TOTALSA', '정책금리']",0.6578947368421053,0.16666666666666666,0.1111111111111111
10408,"['CPIAUCSL', 'TOTALSA', '통화량']",0.7105263157894737,0.25,0.1111111111111111
10409,"['CPIAUCSL', 'TOTALSA', 'GACDFSA066MSFRBPHI']",0.5526315789473685,0.21428571428571427,0.3333333333333333
10410,"['CPIAUCSL', 'TOTALSA', 'XTIMVA01KRM667S']",0.6052631578947368,0.125,0.1111111111111111
10411,"['CPIAUCSL', 'TOTALSA', 'KORPROINDMISMEI']",0.3157894736842105,0.20689655172413793,0.6666666666666666
10412,"['CPIAUCSL', 'TOTALSA', 'KORCPIALLMINMEI']",0.7105263157894737,0.0,0.0
10413,"['CPIAUCSL', 'TOTALSA', 'LRUNTTTTKRM156S']",0.7368421052631579,0.0,0.0
10414,"['CPIAUCSL', 'TOTALSA', '한국실업률']",0.631578947368421,0.2222222222222222,0.2222222222222222
10415,"['CPIAUCSL', 'TOTALSA', 'IR3TCD01KRM156N']",0.6578947368421053,0.16666666666666666,0.1111111111111111
10416,"['CPIAUCSL', 'TOTALSA', '환율평균']",0.6578947368421053,0.16666666666666666,0.1111111111111111
10417,"['CPIAUCSL', 'UMCSENT', '서울아파트매매가격지수']",0.631578947368421,0.14285714285714285,0.1111111111111111
10418,"['CPIAUCSL', 'UMCSENT', 'AMBNS']",0.7631578947368421,0.0,0.0
10419,"['CPIAUCSL', 'UMCSENT', '수출물가지수']",0.631578947368421,0.14285714285714285,0.1111111111111111
10420,"['CPIAUCSL', 'UMCSENT', 'EXJPUS']",0.7631578947368421,0.0,0.0
10421,"['CPIAUCSL', 'UMCSENT', 'EXKOUS']",0.6052631578947368,0.2,0.2222222222222222
10422,"['CPIAUCSL', 'UMCSENT', 'EXCHUS']",0.631578947368421,0.14285714285714285,0.1111111111111111
