feature,precision
"['Volume', 'CSUSHPINSA', 'TCU']",0.095238095
"['Volume', 'CSUSHPINSA', 'INDPRO']",0.176470588
"['Volume', 'CSUSHPINSA', 'PPIACO']",0.194444444
"['Volume', 'CSUSHPINSA', 'RMFSL']",0.105263158
"['Volume', 'CSUSHPINSA', 'CPIAUCSL']",0.181818182
"['Volume', 'CSUSHPINSA', 'HOUST']",0.111111111
"['Volume', 'CSUSHPINSA', 'HSN1F']",0.090909091
"['Volume', 'CSUSHPINSA', 'FEDFUNDS']",0.2
"['Volume', 'CSUSHPINSA', 'USSLIND']",0.142857143
"['Volume', 'CSUSHPINSA', 'TOTALSA']",0.111111111
"['Volume', 'CSUSHPINSA', 'UMCSENT']",0.1
"['Volume', 'CSUSHPINSA', '서울아파트매매가격지수']",0.194444444
"['Volume', 'CSUSHPINSA', 'AMBNS']",0.176470588
"['Volume', 'CSUSHPINSA', '자가주거비포함지수']",0.176470588
"['Volume', 'CSUSHPINSA', '자가주거비']",0.176470588
"['Volume', 'CSUSHPINSA', '수출물가지수']",0.111111111
"['Volume', 'CSUSHPINSA', 'EXJPUS']",0.214285714
"['Volume', 'CSUSHPINSA', 'EXKOUS']",0.136363636
"['Volume', 'CSUSHPINSA', 'EXCHUS']",0.166666667
"['Volume', 'CSUSHPINSA', 'XTEXVA01CNM667S']",0.161290323
"['Volume', 'CSUSHPINSA', '정책금리']",0.15625
"['Volume', 'CSUSHPINSA', '통화량']",0.176470588
"['Volume', 'CSUSHPINSA', 'GACDFSA066MSFRBPHI']",0.142857143
"['Volume', 'CSUSHPINSA', 'XTIMVA01KRM667S']",0.172413793
"['Volume', 'CSUSHPINSA', 'KORPROINDMISMEI']",0.176470588
"['Volume', 'CSUSHPINSA', 'KORCPIALLMINMEI']",0.176470588
"['Volume', 'CSUSHPINSA', 'LRUNTTTTKRM156S']",0.15625
"['Volume', 'CSUSHPINSA', '한국실업률']",0.157894737
"['Volume', 'CSUSHPINSA', 'IR3TCD01KRM156N']",0.178571429
"['Volume', 'CSUSHPINSA', '환율평균']",0.125
"['Volume', 'PCE', 'LREMTTTTUSM156S']",0.181818182
"['Volume', 'PCE', 'DGORDER']",0.178571429
"['Volume', 'PCE', 'TWEXBMTH']",0.193548387
"['Volume', 'PCE', 'UNRATENSA']",0.157894737
"['Volume', 'PCE', 'TCU']",0.105263158
"['Volume', 'PCE', 'INDPRO']",0.157894737
"['Volume', 'PCE', 'PPIACO']",0.193548387
"['Volume', 'PCE', 'RMFSL']",0.12
"['Volume', 'PCE', 'CPIAUCSL']",0.176470588
"['Volume', 'PCE', 'HOUST']",0.21875
"['Volume', 'PCE', 'HSN1F']",0.181818182
"['Volume', 'PCE', 'FEDFUNDS']",0.206896552
"['Volume', 'PCE', 'USSLIND']",0.1
"['Volume', 'PCE', 'TOTALSA']",0.172413793
"['Volume', 'PCE', 'UMCSENT']",0.194444444
"['Volume', 'PCE', '서울아파트매매가격지수']",0.153846154
"['Volume', 'PCE', 'AMBNS']",0.172413793
"['Volume', 'PCE', '자가주거비포함지수']",0.148148148
"['Volume', 'PCE', '자가주거비']",0.172413793
"['Volume', 'PCE', '수출물가지수']",0.2
"['Volume', 'PCE', 'EXJPUS']",0.181818182
"['Volume', 'PCE', 'EXKOUS']",0.130434783
"['Volume', 'PCE', 'EXCHUS']",0.130434783
"['Volume', 'PCE', 'XTEXVA01CNM667S']",0.173913043
"['Volume', 'PCE', '정책금리']",0.185185185
"['Volume', 'PCE', '통화량']",0.178571429
"['Volume', 'PCE', 'GACDFSA066MSFRBPHI']",0.142857143
"['Volume', 'PCE', 'XTIMVA01KRM667S']",0.208333333
"['Volume', 'PCE', 'KORPROINDMISMEI']",0.1875
"['Volume', 'PCE', 'KORCPIALLMINMEI']",0.153846154
"['Volume', 'PCE', 'LRUNTTTTKRM156S']",0.206896552
"['Volume', 'PCE', '한국실업률']",0.181818182
"['Volume', 'PCE', 'IR3TCD01KRM156N']",0.272727273
"['Volume', 'PCE', '환율평균']",0.176470588
"['Volume', 'LREMTTTTUSM156S', 'DGORDER']",0.178571429
"['Volume', 'LREMTTTTUSM156S', 'TWEXBMTH']",0.193548387
"['Volume', 'LREMTTTTUSM156S', 'UNRATENSA']",0.1875
"['Volume', 'LREMTTTTUSM156S', 'TCU']",0.176470588
"['Volume', 'LREMTTTTUSM156S', 'INDPRO']",0.1875
"['Volume', 'LREMTTTTUSM156S', 'PPIACO']",0.212121212
"['Volume', 'LREMTTTTUSM156S', 'RMFSL']",0.16
"['Volume', 'LREMTTTTUSM156S', 'CPIAUCSL']",0.194444444
"['Volume', 'LREMTTTTUSM156S', 'HOUST']",0.181818182
"['Volume', 'LREMTTTTUSM156S', 'HSN1F']",0.193548387
"['Volume', 'LREMTTTTUSM156S', 'FEDFUNDS']",0.222222222
"['Volume', 'LREMTTTTUSM156S', 'USSLIND']",0.1875
"['Volume', 'LREMTTTTUSM156S', 'TOTALSA']",0.181818182
"['Volume', 'LREMTTTTUSM156S', 'UMCSENT']",0.136363636
"['Volume', 'LREMTTTTUSM156S', '서울아파트매매가격지수']",0.212121212
"['Volume', 'LREMTTTTUSM156S', 'AMBNS']",0.171428571
"['Volume', 'LREMTTTTUSM156S', '자가주거비포함지수']",0.222222222
"['Volume', 'LREMTTTTUSM156S', '자가주거비']",0.206896552
"['Volume', 'LREMTTTTUSM156S', '수출물가지수']",0.125
"['Volume', 'LREMTTTTUSM156S', 'EXJPUS']",0.1875
"['Volume', 'LREMTTTTUSM156S', 'EXKOUS']",0.181818182
"['Volume', 'LREMTTTTUSM156S', 'EXCHUS']",0.1875
"['Volume', 'LREMTTTTUSM156S', 'XTEXVA01CNM667S']",0.193548387
"['Volume', 'LREMTTTTUSM156S', '정책금리']",0.181818182
"['Volume', 'LREMTTTTUSM156S', '통화량']",0.214285714
"['Volume', 'LREMTTTTUSM156S', 'GACDFSA066MSFRBPHI']",0.142857143
"['Volume', 'LREMTTTTUSM156S', 'XTIMVA01KRM667S']",0.212121212
"['Volume', 'LREMTTTTUSM156S', 'KORPROINDMISMEI']",0.194444444
"['Volume', 'LREMTTTTUSM156S', 'KORCPIALLMINMEI']",0.206896552
"['Volume', 'LREMTTTTUSM156S', 'LRUNTTTTKRM156S']",0.193548387
"['Volume', 'LREMTTTTUSM156S', '한국실업률']",0.16
"['Volume', 'LREMTTTTUSM156S', 'IR3TCD01KRM156N']",0.192307692
"['Volume', 'LREMTTTTUSM156S', '환율평균']",0.2
"['Volume', 'DGORDER', 'TWEXBMTH']",0.117647059
"['Volume', 'DGORDER', 'UNRATENSA']",0.178571429
"['Volume', 'DGORDER', 'TCU']",0.166666667
"['Volume', 'DGORDER', 'INDPRO']",0.214285714
"['Volume', 'DGORDER', 'PPIACO']",0.208333333
"['Volume', 'DGORDER', 'RMFSL']",0.238095238
"['Volume', 'DGORDER', 'CPIAUCSL']",0.212121212
"['Volume', 'DGORDER', 'HOUST']",0.214285714
"['Volume', 'DGORDER', 'HSN1F']",0.2
"['Volume', 'DGORDER', 'FEDFUNDS']",0.21875
"['Volume', 'DGORDER', 'USSLIND']",0.2
"['Volume', 'DGORDER', 'TOTALSA']",0.133333333
"['Volume', 'DGORDER', 'UMCSENT']",0.208333333
"['Volume', 'DGORDER', '서울아파트매매가격지수']",0.194444444
"['Volume', 'DGORDER', 'AMBNS']",0.230769231
"['Volume', 'DGORDER', '자가주거비포함지수']",0.2
"['Volume', 'DGORDER', '자가주거비']",0.206896552
"['Volume', 'DGORDER', '수출물가지수']",0.15
"['Volume', 'DGORDER', 'EXJPUS']",0.148148148
"['Volume', 'DGORDER', 'EXKOUS']",0.181818182
"['Volume', 'DGORDER', 'EXCHUS']",0.125
"['Volume', 'DGORDER', 'XTEXVA01CNM667S']",0.210526316
"['Volume', 'DGORDER', '정책금리']",0.185185185
"['Volume', 'DGORDER', '통화량']",0.192307692
"['Volume', 'DGORDER', 'GACDFSA066MSFRBPHI']",0.214285714
"['Volume', 'DGORDER', 'XTIMVA01KRM667S']",0.272727273
"['Volume', 'DGORDER', 'KORPROINDMISMEI']",0.133333333
"['Volume', 'DGORDER', 'KORCPIALLMINMEI']",0.206896552
"['Volume', 'DGORDER', 'LRUNTTTTKRM156S']",0.142857143
"['Volume', 'DGORDER', '한국실업률']",0.1875
"['Volume', 'DGORDER', 'IR3TCD01KRM156N']",0.217391304
"['Volume', 'DGORDER', '환율평균']",0.25
"['Volume', 'TWEXBMTH', 'UNRATENSA']",0.157894737
"['Volume', 'TWEXBMTH', 'TCU']",0.117647059
"['Volume', 'TWEXBMTH', 'INDPRO']",0.090909091
"['Volume', 'TWEXBMTH', 'PPIACO']",0.285714286
"['Volume', 'TWEXBMTH', 'RMFSL']",0.095238095
"['Volume', 'TWEXBMTH', 'CPIAUCSL']",0.171428571
"['Volume', 'TWEXBMTH', 'HOUST']",0.206896552
"['Volume', 'TWEXBMTH', 'HSN1F']",0.185185185
"['Volume', 'TWEXBMTH', 'FEDFUNDS']",0.206896552
"['Volume', 'TWEXBMTH', 'USSLIND']",0.111111111
"['Volume', 'TWEXBMTH', 'TOTALSA']",0.105263158
"['Volume', 'TWEXBMTH', 'UMCSENT']",0.185185185
"['Volume', 'TWEXBMTH', '서울아파트매매가격지수']",0.181818182
"['Volume', 'TWEXBMTH', 'AMBNS']",0.212121212
"['Volume', 'TWEXBMTH', '자가주거비포함지수']",0.192307692
"['Volume', 'TWEXBMTH', '자가주거비']",0.1875
"['Volume', 'TWEXBMTH', '수출물가지수']",0.125
"['Volume', 'TWEXBMTH', 'EXJPUS']",0.19047619
"['Volume', 'TWEXBMTH', 'EXKOUS']",0.111111111
"['Volume', 'TWEXBMTH', 'EXCHUS']",0.172413793
"['Volume', 'TWEXBMTH', 'XTEXVA01CNM667S']",0
"['Volume', 'TWEXBMTH', '정책금리']",0.206896552
"['Volume', 'TWEXBMTH', '통화량']",0.214285714
"['Volume', 'TWEXBMTH', 'GACDFSA066MSFRBPHI']",0.142857143
"['Volume', 'TWEXBMTH', 'XTIMVA01KRM667S']",0.214285714
"['Volume', 'TWEXBMTH', 'KORPROINDMISMEI']",0.214285714
"['Volume', 'TWEXBMTH', 'KORCPIALLMINMEI']",0.185185185
"['Volume', 'TWEXBMTH', 'LRUNTTTTKRM156S']",0.125
"['Volume', 'TWEXBMTH', '한국실업률']",0.19047619
"['Volume', 'TWEXBMTH', 'IR3TCD01KRM156N']",0.238095238
"['Volume', 'TWEXBMTH', '환율평균']",0.151515152
"['Volume', 'UNRATENSA', 'TCU']",0.095238095
"['Volume', 'UNRATENSA', 'INDPRO']",0.136363636
"['Volume', 'UNRATENSA', 'PPIACO']",0.176470588
"['Volume', 'UNRATENSA', 'RMFSL']",0.117647059
"['Volume', 'UNRATENSA', 'CPIAUCSL']",0.15625
