,Close
4968,352.829987
7978,359.0
7979,362.52999900000003
7980,369.170013
7981,362.299988
7982,353.670013
4969,353.670013
7983,331.899994
7984,311.98999
7985,313.480011
7986,323.089996
7987,336.630005
4970,336.630005
241,336.700012
7988,324.100006
7989,332.459991
7990,332.459991
7991,341.52999900000003
4971,341.52999900000003
7992,345.880005
7993,339.22000099999997
7994,324.540009
7995,328.700012
7996,302.089996
4972,302.089996
7997,288.209991
7998,280.0
7999,303.809998
8000,325.48999
8001,313.26001
4973,313.26001
8002,311.269989
8003,303.309998
8004,301.72000099999997
8005,300.570007
8006,298.540009
4974,298.540009
8007,298.600006
8008,297.880005
242,315.559998
8009,311.769989
8010,308.52999900000003
4975,308.52999900000003
8011,309.609985
8012,317.5
8013,318.790009
8014,319.019989
8015,309.27999900000003
4976,309.27999900000003
8016,301.369995
8017,306.730011
8018,313.420013
8019,330.350006
8020,330.350006
4977,330.350006
8021,365.179993
8022,364.76001
8023,362.070007
8024,341.459991
8025,343.790009
4978,343.790009
8026,329.799988
8027,335.329987
8028,344.410004
8029,344.910004
8030,343.329987
243,343.329987
8031,329.47000099999997
8032,333.200012
8033,322.829987
8034,320.570007
8035,321.709991
4979,321.709991
8036,311.950012
8037,311.25
8038,305.350006
8039,303.01001
8040,304.609985
4980,304.609985
8041,301.619995
8042,291.149994
8043,301.899994
8044,316.589996
8045,316.619995
4981,316.619995
8046,305.149994
8047,310.230011
8048,317.559998
8049,313.920013
8050,309.320007
4982,309.320007
8051,310.160004
244,309.709991
8052,314.399994
8053,314.77999900000003
8054,314.22000099999997
4983,314.22000099999997
8055,328.22000099999997
8056,326.339996
8057,329.22000099999997
8058,338.950012
8059,320.609985
4984,320.609985
8060,314.23999
8061,307.269989
8062,313.170013
8063,310.880005
8064,302.209991
4985,302.209991
8065,297.450012
8066,292.609985
8067,291.929993
8068,310.75
8069,303.790009
4986,303.790009
8070,305.730011
8071,312.329987
8072,310.320007
245,305.640015
8073,308.25
4987,308.25
8074,308.25
8075,308.25
8076,313.48999
8077,305.22000099999997
8078,327.959991
4988,327.959991
8079,352.170013
8080,346.079987
8081,346.130005
8082,368.73999
8083,374.01001
4989,374.01001
8084,373.97000099999997
8085,388.350006
8086,380.799988
8087,382.519989
8088,378.829987
4990,378.829987
8089,373.320007
8090,360.429993
8091,363.910004
8092,370.299988
8093,384.75
4991,384.75
246,384.75
8094,404.609985
8095,407.640015
8096,413.47000099999997
8097,418.200012
8098,416.299988
4992,416.299988
8099,424.450012
8100,403.23999
8101,400.700012
8102,403.519989
8103,404.299988
4993,404.299988
8104,422.209991
8105,424.42999299999997
8106,423.73999000000003
8107,441.05999800000006
8108,452.92999299999997
4994,452.92999299999997
8109,453.950012
8110,460.77999900000003
8111,461.01000999999997
8112,446.589996
8113,447.0
4995,447.0
8114,451.880005
247,445.959991
8115,446.35000599999995
8116,448.10998499999994
8117,466.339996
4996,466.339996
8118,514.52002
8119,509.85000599999995
8120,526.52002
8121,567.6099849999999
8122,555.169983
4997,555.169983
8123,559.299988
8124,579.8599849999999
8125,545.969971
8126,528.8900150000001
8127,524.849976
4998,524.849976
8128,565.27002
8129,547.75
8130,553.530029
8131,555.3599849999999
8132,555.3599849999999
4999,555.3599849999999
8133,562.460022
8134,562.460022
8135,562.460022
8136,562.460022
33,562.460022
5000,562.460022
8137,587.570007
8138,576.780029
8139,612.3599849999999
8140,637.590027
8141,626.330017
5001,626.330017
8142,640.950012
8143,631.1900019999999
8144,633.030029
8145,604.419983
8146,614.570007
5002,614.570007
8147,622.52002
8148,618.119995
8149,613.429993
8150,582.039978
8151,550.580017
5003,550.580017
8152,539.76001
8153,531.22998
8154,565.200012
8155,571.469971
8156,571.429993
5004,571.429993
248,581.669983
8157,567.280029
8158,553.330017
8159,550.150024
8160,551.3900150000001
5005,551.3900150000001
8161,545.380005
8162,523.380005
8163,524.48999
8164,523.98999
8165,551.77002
5006,551.77002
8166,551.77002
8167,551.77002
8168,551.77002
8169,536.409973
8170,522.179993
5007,522.179993
8171,508.48999000000003
8172,502.880005
8173,498.420013
8174,499.14001500000006
8175,520.0599980000001
5008,520.0599980000001
249,520.0599980000001
8176,533.969971
8177,534.48999
8178,532.289978
8179,539.1900019999999
5009,539.1900019999999
8180,571.840027
8181,572.849976
8182,569.27002
8183,582.070007
8184,590.799988
5010,590.799988
8185,592.02002
8186,601.830017
8187,600.52002
8188,578.97998
8189,604.219971
5011,604.219971
8190,607.73999
8191,614.340027
8192,611.47998
8193,611.070007
8194,609.789978
5012,609.789978
8195,601.070007
8196,618.049988
8197,618.97998
250,636.8900150000001
8198,646.780029
5013,646.780029
8199,646.780029
8200,666.72998
8201,673.3599849999999
8202,681.1900019999999
8203,687.419983
5014,687.419983
8204,689.6400150000001
8205,689.799988
8206,687.409973
8207,722.01001
8208,725.1400150000001
5015,725.1400150000001
8209,766.590027
8210,770.429993
8211,743.26001
8212,740.400024
8213,750.98999
5016,750.98999
8214,776.299988
8215,793.97998
8216,790.030029
8217,752.6099849999999
8218,752.590027
251,752.590027
8219,756.590027
8220,771.169983
8221,771.169983
8222,810.539978
8223,810.619995
5017,810.619995
8224,814.23999
8225,781.409973
8226,773.130005
8227,742.369995
8228,737.830017
5018,737.830017
8229,717.830017
8230,729.289978
8231,734.97998
8232,708.599976
8233,710.48999
5019,710.48999
8234,695.599976
8235,698.6900019999999
8236,720.049988
8237,726.659973
8238,732.23999
5020,732.23999
8239,736.02002
252,753.719971
8240,775.0
8241,778.210022
8242,797.5
5021,797.5
8243,842.320007
8244,853.599976
8245,803.460022
8246,856.0599980000001
8247,848.6099849999999
5022,848.6099849999999
8248,821.909973
8249,803.719971
8250,829.530029
8251,832.26001
8252,837.72998
5023,837.72998
8253,869.0
8254,875.9699710000001
8255,888.6300050000001
8256,877.2999880000001
8257,882.080017
5024,882.080017
8258,903.0499880000001
8259,897.4500119999999
8260,883.0
253,919.9799800000001
8261,933.419983
5025,933.419983
8262,962.840027
8263,989.429993
8264,1005.9799800000001
8265,999.1099849999999
8266,1027.930054
5026,1027.930054
8267,1004.25
8268,987.5
8269,953.669983
8270,982.1400150000001
8271,1020.820007
5027,1020.820007
8272,1024.579956
8273,998.4500119999999
8274,965.1099849999999
8275,976.659973
8276,904.9600220000001
5028,904.9600220000001
8277,872.9400019999999
8278,928.849976
8279,944.4600220000001
8280,998.7100220000001
8281,969.7199710000001
5029,969.7199710000001
254,969.7199710000001
8282,959.8099980000001
8283,973.330017
8284,975.4500119999999
8285,939.070007
8286,938.26001
5030,938.26001
8287,948.9699710000001
8288,968.659973
8289,944.080017
8290,949.349976
8291,917.4699710000001
5031,917.4699710000001
8292,907.2800289999999
8293,873.7000119999999
8294,868.9400019999999
8295,871.179993
8296,878.3900150000001
5032,878.3900150000001
8297,917.580017
8298,932.409973
8299,963.0
8300,959.8800050000001
8301,960.2800289999999
5033,960.2800289999999
8302,942.570007
8303,937.8800050000001
255,905.5200199999999
8304,898.9699710000001
8305,910.6199949999999
5034,910.6199949999999
8306,943.2199710000001
8307,943.919983
8308,936.929993
8309,950.5300289999999
8310,961.9799800000001
5035,961.9799800000001
8311,980.909973
8312,968.5399779999999
8313,952.6900019999999
8314,916.159973
8315,925.2000119999999
5036,925.2000119999999
8316,933.8800050000001
8317,957.419983
8318,941.570007
8319,941.570007
8320,941.570007
5037,941.570007
8321,903.7899779999999
8322,900.7299800000001
8323,868.8800050000001
8324,836.179993
256,839.349976
5038,839.349976
8325,818.369995
8326,791.549988
8327,835.3099980000001
8328,851.150024
8329,839.409973
5039,839.409973
8330,834.3900150000001
8331,856.25
8332,855.5200199999999
8333,866.0200199999999
8334,862.6300050000001
5040,862.6300050000001
8335,826.25
8336,811.4400019999999
8337,830.6900019999999
8338,818.51001
8339,819.52002
5041,819.52002
8340,798.840027
8341,797.01001
8342,793.419983
8343,820.950012
8344,833.51001
5042,833.51001
257,876.5499880000001
8345,890.179993
8346,887.150024
8347,911.820007
8348,913.090027
5043,913.090027
8349,907.599976
8350,943.4600220000001
8351,938.76001
8352,947.419983
8353,969.26001
5044,969.26001
8354,974.7299800000001
8355,1007.7199710000001
8356,967.6400150000001
8357,970.1900019999999
8358,993.1099849999999
5045,993.1099849999999
8359,977.8800050000001
8360,974.0499880000001
8361,969.2899779999999
8362,972.7100220000001
8363,949.159973
5046,949.159973
8364,964.26001
8365,996.659973
258,999.159973
8366,967.900024
8367,966.590027
5047,966.590027
8368,998.1099849999999
8369,999.919983
8370,988.320007
8371,980.5399779999999
8372,1018.169983
5048,1018.169983
8373,1013.650024
8374,1002.6400150000001
8375,963.580017
8376,948.570007
8377,949.26001
5049,949.26001
8378,967.0499880000001
8379,958.7999880000001
8380,967.830017
8381,974.159973
8382,991.6300050000001
5050,991.6300050000001
8383,1005.7299800000001
8384,1028.069946
8385,1028.069946
8386,1028.069946
8387,1028.069946
34,1028.069946
8388,1028.069946
8389,1059.040039
8390,986.3099980000001
8391,960.7899779999999
8392,948.650024
5051,948.650024
8393,987.23999
8394,981.330017
8395,955.01001
8396,951.0499880000001
8397,948.0300289999999
5052,948.0300289999999
8398,983.2700199999999
8399,981.5300289999999
8400,938.7800289999999
8401,945.900024
8402,925.159973
5053,925.159973
8403,926.7700199999999
8404,891.2199710000001
8405,885.5399779999999
8406,909.2299800000001
8407,941.669983
5054,941.669983
8408,943.8800050000001
259,928.75
8409,943.590027
8410,950.2199710000001
8411,950.2199710000001
5055,950.2199710000001
8412,973.1300050000001
8413,961.2199710000001
8414,976.0499880000001
8415,966.179993
8416,953.2199710000001
5056,953.2199710000001
8417,910.8699949999999
8418,879.7000119999999
8419,879.5
8420,897.5200199999999
8421,897.5200199999999
5057,897.5200199999999
8422,845.320007
8423,850.0200199999999
8424,880.669983
8425,867.3699949999999
8426,864.76001
5058,864.76001
8427,819.01001
8428,828.380005
260,828.380005
8429,894.659973
8430,894.830017
5059,894.830017
8431,909.330017
8432,907.340027
8433,915.23999
8434,884.590027
8435,891.3599849999999
5060,891.3599849999999
8436,854.659973
8437,846.73999
8438,837.530029
8439,841.2199710000001
8440,855.570007
5061,855.570007
8441,850.51001
8442,863.409973
8443,882.429993
8444,867.6199949999999
8445,889.23999
5062,889.23999
8446,886.7100220000001
8447,891.2899779999999
8448,908.51001
8449,889.9500119999999
8450,860.9400019999999
261,860.9400019999999
8451,846.4400019999999
8452,830.159973
8453,830.159973
8454,804.349976
8455,837.380005
5063,837.380005
8456,870.169983
8457,855.0499880000001
8458,837.01001
8459,837.01001
8460,800.8900150000001
5064,800.8900150000001
8461,707.719971
8462,747.299988
8463,755.080017
8464,761.25
8465,767.159973
5065,767.159973
8466,747.580017
8467,737.200012
8468,713.22998
8469,692.070007
8470,725.3900150000001
5066,725.3900150000001
262,725.3900150000001
8471,752.590027
8472,752.76001
8473,751.289978
8474,751.289978
5067,751.289978
8475,770.23999
8476,760.849976
8477,759.51001
8478,759.51001
8479,740.299988
5068,740.299988
8480,728.669983
8481,746.77002
8482,727.179993
8483,712.950012
8484,730.679993
5069,730.679993
8485,691.6099849999999
8486,679.76001
8487,674.950012
8488,699.530029
8489,656.659973
5070,656.659973
8490,655.929993
8491,691.26001
8492,731.880005
263,738.48999
8493,760.6900019999999
5071,760.6900019999999
8494,794.210022
8495,794.210022
8496,822.539978
8497,800.1099849999999
8498,836.400024
5072,836.400024
8499,845.8099980000001
8500,804.450012
8501,819.27002
8502,770.950012
8503,759.039978
5073,759.039978
8504,755.380005
8505,785.320007
8506,781.869995
8507,782.23999
8508,778.9400019999999
5074,778.9400019999999
8509,791.549988
8510,809.869995
8511,818.72998
8512,818.900024
8513,821.219971
264,821.219971
8514,835.210022
8515,818.530029
8516,830.400024
8517,837.630005
8518,841.73999
5075,841.73999
8519,851.4699710000001
8520,836.8599849999999
8521,839.76001
8522,845.75
8523,827.950012
5076,827.950012
8524,827.950012
8525,812.330017
8526,797.299988
8527,778.900024
8528,783.0599980000001
5077,783.0599980000001
8529,737.8900150000001
8530,737.6400150000001
8531,743.840027
8532,727.679993
8533,692.650024
5078,692.650024
8534,705.969971
265,727.099976
8535,728.330017
8536,722.080017
8537,710.0
5079,710.0
8538,675.590027
8539,666.080017
8540,710.22998
8541,729.280029
8542,722.210022
5080,722.210022
8543,733.25
8544,733.25
8545,751.1400150000001
8546,743.48999
8547,728.320007
5081,728.320007
8548,722.580017
8549,738.6099849999999
8550,719.710022
8551,718.8599849999999
8552,729.799988
5082,729.799988
8553,731.8099980000001
8554,731.5599980000001
8555,718.929993
8556,688.619995
266,692.1900019999999
5083,692.1900019999999
8557,681.299988
8558,679.23999
8559,676.6900019999999
8560,656.369995
8561,653.679993
5084,653.679993
8562,653.679993
8563,653.679993
8564,653.679993
8565,650.1400150000001
8566,628.200012
5085,628.200012
8567,577.5599980000001
8568,571.169983
8569,606.080017
8570,595.98999
8571,553.25
5086,553.25
8572,584.630005
8573,587.599976
8574,599.3099980000001
8575,605.849976
8576,613.219971
5087,613.219971
267,613.219971
8577,589.219971
8578,589.219971
8579,598.419983
8580,606.789978
8581,608.849976
5088,608.849976
8582,589.179993
8583,588.340027
8584,557.179993
8585,534.710022
8586,524.599976
5089,524.599976
8587,550.099976
8588,512.849976
8589,514.169983
8590,515.039978
8591,545.969971
5090,545.969971
8592,528.369995
8593,545.049988
8594,542.330017
8595,523.669983
8596,515.340027
5091,515.340027
8597,504.73001100000005
8598,514.47998
268,548.76001
8599,558.099976
8600,560.409973
5092,560.409973
8601,556.659973
8602,553.349976
8603,558.090027
8604,560.659973
8605,565.179993
5093,565.179993
8606,538.9400019999999
8607,552.98999
8608,557.47998
8609,555.039978
8610,551.26001
5094,551.26001
8611,537.400024
8612,531.450012
8613,522.330017
8614,514.3099980000001
8615,530.840027
5095,530.840027
8616,554.039978
8617,536.9400019999999
8618,516.4400019999999
8619,509.23001100000005
269,514.460022
5096,514.460022
8620,501.73001100000005
8621,516.960022
8622,517.8900150000001
8623,523.780029
8624,534.8099980000001
5097,534.8099980000001
8625,554.799988
8626,543.080017
8627,557.840027
8628,547.380005
8629,534.0
5098,534.0
8630,539.27002
8631,530.799988
8632,514.210022
8633,511.89999400000005
8634,500.60000599999995
5099,500.60000599999995
8635,500.60000599999995
8636,504.619995
8637,504.619995
8638,504.619995
8639,504.619995
5100,504.619995
35,504.619995
8640,520.950012
8641,521.429993
8642,558.02002
8643,580.849976
5101,580.849976
8644,586.650024
8645,589.919983
8646,560.8099980000001
8647,561.789978
8648,587.869995
5102,587.869995
8649,599.0
8650,603.419983
8651,595.830017
8652,604.049988
8653,619.780029
5103,619.780029
8654,627.450012
8655,627.450012
8656,627.450012
8657,627.450012
8658,591.72998
5104,591.72998
8659,596.539978
8660,591.340027
8661,617.909973
270,612.299988
8662,608.47998
5105,608.47998
8663,579.159973
8664,586.580017
8665,576.1900019999999
8666,591.570007
8667,595.469971
5106,595.469971
8668,599.200012
8669,598.780029
8670,603.830017
8671,603.630005
8672,604.919983
5107,604.919983
8673,596.669983
8674,608.73999
8675,594.530029
8676,583.409973
8677,583.52002
5108,583.52002
8678,585.320007
8679,577.570007
8680,578.099976
271,578.099976
8681,559.4400019999999
5109,559.4400019999999
8682,565.380005
8683,568.150024
8684,568.6400150000001
8685,579.280029
8686,565.76001
5110,565.76001
8687,545.049988
8688,527.969971
8689,543.280029
8690,541.830017
8691,538.669983
5111,538.669983
8692,534.330017
8693,531.590027
8694,532.590027
8695,527.049988
8696,537.969971
5112,537.969971
8697,545.97998
8698,532.900024
8699,528.789978
8700,523.799988
8701,523.219971
5113,523.219971
272,523.219971
8702,515.200012
8703,503.26000999999997
8704,493.69000199999994
8705,493.69000199999994
8706,506.22000099999997
5114,506.22000099999997
8707,497.459991
8708,491.209991
8709,507.52999900000003
8710,514.210022
8711,516.099976
5115,516.099976
8712,508.35000599999995
8713,513.969971
8714,540.0
8715,563.3099980000001
8716,556.289978
5116,556.289978
8717,560.9400019999999
8718,555.6400150000001
8719,566.340027
8720,561.619995
8721,556.630005
5117,556.630005
8722,577.3599849999999
273,577.3599849999999
8723,583.700012
8724,584.400024
8725,585.599976
5118,585.599976
8726,596.5
8727,590.909973
8728,578.840027
8729,581.380005
8730,583.0599980000001
5119,583.0599980000001
8731,584.080017
8732,581.299988
8733,572.400024
8734,596.3900150000001
8735,600.539978
5120,600.539978
8736,618.960022
8737,617.98999
8738,622.599976
8739,622.280029
8740,624.1099849999999
5121,624.1099849999999
8741,618.469971
8742,632.049988
8743,628.419983
8744,612.159973
274,607.070007
5122,607.070007
8745,610.909973
8746,597.659973
8747,597.659973
8748,601.1400150000001
8749,621.780029
5123,621.780029
8750,608.22998
8751,607.150024
8752,614.049988
8753,613.75
8754,618.960022
5124,618.960022
8755,608.780029
8756,608.909973
8757,595.719971
8758,595.530029
8759,599.080017
5125,599.080017
8760,598.02002
8761,588.710022
8762,584.76001
8763,583.27002
8764,595.130005
5126,595.130005
275,595.130005
8765,596.73999
8766,594.3099980000001
8767,597.25
8768,593.6099849999999
8769,578.539978
5127,578.539978
8770,560.0
8771,558.599976
8772,553.650024
8773,559.950012
8774,548.48999
5128,548.48999
8775,548.929993
8776,548.929993
8777,540.530029
8778,545.73999
8779,537.710022
5129,537.710022
8780,524.210022
8781,526.619995
8782,526.080017
8783,529.219971
8784,541.130005
5130,541.130005
8785,533.530029
8786,541.549988
276,562.789978
8787,567.460022
8788,568.6900019999999
5131,568.6900019999999
8789,569.369995
8790,567.5
8791,565.9400019999999
8792,549.669983
8793,555.340027
5132,555.340027
8794,562.0
8795,577.150024
8796,577.150024
8797,580.950012
8798,580.98999
5133,580.98999
8799,567.090027
8800,568.679993
8801,574.869995
8802,570.070007
8803,569.3099980000001
5134,569.3099980000001
8804,578.73999
8805,576.51001
8806,565.630005
8807,564.3599849999999
8808,545.1099849999999
277,545.1099849999999
8809,541.830017
8810,558.789978
8811,551.909973
8812,552.590027
8813,555.080017
5135,555.080017
8814,550.72998
8815,540.570007
8816,475.60000599999995
8817,499.25
8818,482.290009
5136,482.290009
8819,468.76000999999997
8820,484.92999299999997
8821,486.75
8822,480.26998899999995
8823,472.30999800000006
5137,472.30999800000006
8824,482.19000199999994
8825,472.130005
8826,472.85000599999995
8827,472.380005
8828,479.67999299999997
5138,479.67999299999997
278,479.67999299999997
8829,479.67999299999997
8830,479.67999299999997
8831,500.64001500000006
8832,501.920013
5139,501.920013
8833,496.130005
8834,507.60998499999994
8835,503.459991
8836,517.049988
8837,516.400024
5140,516.400024
8838,513.98999
8839,521.909973
8840,528.289978
8841,524.210022
8842,528.039978
5141,528.039978
8843,528.039978
8844,530.5
8845,541.48999
8846,542.1900019999999
8847,543.409973
5142,543.409973
8848,547.869995
8849,533.869995
8850,537.8099980000001
279,544.090027
8851,550.570007
5143,550.570007
8852,561.619995
8853,565.469971
8854,562.030029
8855,573.039978
8856,576.75
5144,576.75
8857,584.47998
8858,588.830017
8859,606.679993
8860,606.4400019999999
8861,610.880005
5145,610.880005
8862,626.429993
8863,616.330017
8864,615.450012
8865,624.5599980000001
8866,645.179993
5146,645.179993
8867,674.5599980000001
8868,670.099976
8869,632.02002
8870,628.8599849999999
8871,643.8900150000001
280,643.8900150000001
8872,650.659973
8873,649.900024
8874,688.3099980000001
8875,686.6099849999999
8876,704.5
5147,704.5
8877,668.77002
8878,670.080017
8879,681.429993
8880,676.590027
8881,665.200012
5148,665.200012
8882,648.280029
8883,643.76001
8884,647.049988
8885,664.51001
8886,644.710022
5149,644.710022
8887,646.48999
8888,646.48999
8889,653.869995
8890,668.549988
8891,693.700012
5150,693.700012
8892,693.700012
36,693.700012
8893,724.950012
8894,727.659973
8895,747.719971
5151,747.719971
8896,751.47998
8897,734.76001
8898,751.6099849999999
8899,728.22998
8900,727.3599849999999
5152,727.3599849999999
8901,744.030029
8902,718.6400150000001
8903,710.950012
8904,713.5
8905,708.469971
5153,708.469971
8906,717.349976
8907,724.3599849999999
8908,742.619995
8909,757.710022
8910,774.679993
5154,774.679993
8911,780.23999
8912,774.030029
8913,749.450012
8914,748.070007
281,742.419983
5155,742.419983
8915,730.210022
8916,739.909973
8917,741.549988
8918,727.710022
8919,739.659973
5156,739.659973
8920,739.659973
8921,739.659973
8922,739.659973
8923,796.179993
8924,783.590027
5157,783.590027
8925,790.369995
8926,782.27002
8927,776.8900150000001
8928,787.619995
8929,792.0
5158,792.0
8930,791.47998
8931,801.1400150000001
8932,822.1099849999999
8933,819.98999
282,819.98999
5159,819.98999
8934,834.210022
8935,841.9500119999999
8936,843.0599980000001
8937,829.4400019999999
8938,825.27002
5160,825.27002
8939,827.02002
8940,846.0300289999999
8941,849.1300050000001
8942,856.8599849999999
8943,860.3599849999999
5161,860.3599849999999
8944,869.7100220000001
8945,889.9799800000001
8946,887.4799800000001
8947,885.6400150000001
8948,895.9799800000001
5162,895.9799800000001
8949,879.409973
8950,881.0300289999999
8951,902.4600220000001
8952,892.669983
8953,895.580017
5163,895.580017
283,875.830017
8954,905.340027
8955,918.590027
8956,918.01001
8957,918.01001
5164,918.01001
8958,900.6900019999999
8959,888.669983
8960,856.0300289999999
8961,862.8599849999999
8962,875.6900019999999
5165,875.6900019999999
8963,894.2800289999999
8964,901.2899779999999
8965,930.51001
8966,937.6099849999999
8967,923.9400019999999
5166,923.9400019999999
8968,920.8900150000001
8969,925.7000119999999
8970,915.6900019999999
8971,872.580017
8972,869.650024
5167,869.650024
8973,838.51001
8974,842.340027
284,842.340027
8975,859.8599849999999
8976,856.7199710000001
5168,856.7199710000001
8977,826.869995
8978,826.340027
8979,844.669983
8980,838.669983
8981,817.929993
5169,817.929993
8982,821.8900150000001
8983,837.369995
8984,862.6199949999999
8985,858.0399779999999
8986,875.0300289999999
5170,875.0300289999999
8987,865.7800289999999
8988,837.5599980000001
8989,863.0599980000001
8990,845.51001
8991,854.570007
5171,854.570007
8992,840.570007
8993,848.7999880000001
8994,835.1900019999999
8995,815.6099849999999
8996,796.400024
285,796.400024
8997,804.929993
8998,806.330017
8999,809.590027
9000,809.590027
9001,795.159973
5172,795.159973
9002,811.900024
9003,815.330017
9004,823.0599980000001
9005,823.0599980000001
9006,822.01001
5173,822.01001
9007,809.159973
9008,809.400024
9009,776.369995
9010,776.8099980000001
9011,778.530029
5174,778.530029
9012,767.919983
9013,755.919983
9014,701.869995
9015,710.429993
9016,742.719971
5175,742.719971
286,742.719971
9017,746.22998
9018,753.3599849999999
9019,768.73999
9020,787.830017
5176,787.830017
9021,783.349976
9022,801.98999
9023,794.710022
9024,764.880005
9025,792.929993
5177,792.929993
9026,783.52002
9027,771.450012
9028,771.450012
9029,773.849976
9030,754.619995
5178,754.619995
9031,720.900024
9032,743.52002
9033,721.409973
9034,723.52002
9035,697.840027
5179,697.840027
9036,700.349976
9037,724.080017
9038,717.98999
287,707.799988
9039,700.679993
5180,700.679993
9040,675.76001
9041,673.780029
9042,679.369995
9043,684.48999
9044,692.450012
5181,692.450012
9045,695.3900150000001
9046,708.630005
9047,711.23999
9048,711.23999
9049,718.289978
5182,718.289978
9050,717.580017
9051,736.700012
9052,745.119995
9053,745.75
